time,frequency,confidence
10.730,42.537,0.180218
10.740,43.117,0.226604
10.750,322.327,0.198864
10.760,42.099,0.276102
10.770,319.224,0.319361
10.780,315.409,0.288300
10.790,43.973,0.431614
10.800,312.029,0.197306
10.810,42.710,0.286936
10.820,42.708,0.505601
10.830,42.993,0.397242
10.840,43.753,0.249203
10.850,44.995,0.158323
10.860,313.724,0.329975
10.870,312.101,0.250254
10.880,310.432,0.774428
10.890,309.737,0.855835
10.900,308.964,0.859369
10.910,308.111,0.751498
10.920,308.293,0.557319
10.930,311.036,0.490099
10.940,312.713,0.244432
10.950,43.948,0.224132
10.960,790.668,0.145090
10.970,802.253,0.190368
10.980,42.012,0.342794
10.990,41.937,0.464666
11.000,42.738,0.374239
11.010,43.746,0.488046
11.020,308.494,0.428687
11.030,310.035,0.409670
11.040,311.634,0.263922
11.050,311.108,0.283900
11.060,43.293,0.201573
11.070,43.862,0.166098
11.080,321.217,0.132658
11.090,314.694,0.337360
11.100,310.382,0.605362
11.110,306.855,0.506538
11.120,306.403,0.621934
11.130,305.358,0.643592
11.140,307.599,0.593924
11.150,308.490,0.257081
11.160,310.944,0.208049
11.170,793.570,0.072429
11.180,799.532,0.141474
11.190,43.705,0.397528
11.200,43.717,0.468770
11.210,42.661,0.497633
11.220,42.484,0.119420
11.230,1171.330,0.061367
11.240,1169.622,0.058681
11.250,1170.716,0.029768
11.260,658.415,0.043662
11.270,658.528,0.041907
11.280,423.237,0.041631
11.290,659.342,0.114520
11.300,659.441,0.118599
11.310,657.238,0.099973
11.320,648.443,0.130915
11.330,590.113,0.118983
11.340,592.442,0.188549
11.350,593.009,0.133629
11.360,1180.202,0.086247
11.370,1964.657,0.043238
11.380,588.407,0.043491
11.390,587.600,0.030927
11.400,32.666,0.055526
11.410,592.233,0.066541
11.420,587.816,0.274462
11.430,583.254,0.103576
11.440,32.586,0.012589
11.450,1968.968,0.022648
11.460,1963.643,0.039425
11.470,1966.558,0.039148
11.480,658.768,0.109247
11.490,653.771,0.187122
11.500,658.576,0.103097
11.510,662.103,0.080011
11.520,647.167,0.140039
11.530,645.165,0.141866
11.540,588.746,0.131736
11.550,590.953,0.066318
11.560,657.919,0.082388
11.570,658.300,0.097249
11.580,660.677,0.078599
11.590,1036.184,0.062939
11.600,1048.293,0.032834
11.610,1058.529,0.022137
11.620,1060.703,0.022065
11.630,32.186,0.287614
11.640,32.419,0.032662
11.650,590.917,0.102751
11.660,591.501,0.075738
11.670,671.937,0.037758
11.680,1031.522,0.039003
11.690,1034.615,0.029150
11.700,1036.739,0.032299
11.710,1046.617,0.024651
11.720,1055.244,0.006607
11.730,1056.084,0.021969
11.740,1115.893,0.022960
11.750,1098.098,0.018176
11.760,260.194,0.069844
11.770,222.327,0.348228
11.780,214.312,0.489722
11.790,215.860,0.712260
11.800,215.438,0.868714
11.810,215.965,0.928511
11.820,217.007,0.905570
11.830,217.426,0.927948
11.840,217.562,0.928603
11.850,217.725,0.927802
11.860,217.467,0.902464
11.870,217.676,0.912097
11.880,218.367,0.912490
11.890,220.274,0.910088
11.900,222.879,0.906765
11.910,225.392,0.911665
11.920,228.429,0.894106
11.930,230.059,0.868339
11.940,230.442,0.891624
11.950,230.797,0.920316
11.960,230.825,0.918132
11.970,230.131,0.877389
11.980,229.440,0.891399
11.990,229.476,0.904401
12.000,229.642,0.893458
12.010,229.208,0.907334
12.020,229.256,0.919225
12.030,229.608,0.896647
12.040,229.171,0.904160
12.050,229.255,0.908200
12.060,229.190,0.915576
12.070,229.429,0.905593
12.080,230.478,0.904132
12.090,232.149,0.902037
12.100,233.729,0.945367
12.110,234.490,0.944858
12.120,234.837,0.930696
12.130,235.107,0.916944
12.140,235.474,0.911581
12.150,235.653,0.917212
12.160,235.242,0.901005
12.170,234.164,0.934124
12.180,232.757,0.894407
12.190,231.107,0.910451
12.200,230.357,0.892411
12.210,230.275,0.906621
12.220,230.980,0.921652
12.230,231.860,0.898667
12.240,233.066,0.920327
12.250,234.622,0.919464
12.260,237.049,0.925774
12.270,239.581,0.944751
12.280,241.372,0.966813
12.290,241.114,0.958222
12.300,239.670,0.920991
12.310,238.388,0.828136
12.320,239.546,0.629839
12.330,239.537,0.452629
12.340,204.763,0.510011
12.350,198.539,0.413247
12.360,192.818,0.634232
12.370,189.780,0.710821
12.380,186.759,0.702621
12.390,187.832,0.601173
12.400,207.678,0.417618
12.410,211.995,0.507579
12.420,213.369,0.765885
12.430,215.026,0.847935
12.440,215.848,0.913628
12.450,217.296,0.883689
12.460,219.914,0.873708
12.470,223.785,0.805700
12.480,232.463,0.736467
12.490,236.885,0.885986
12.500,240.673,0.889234
12.510,243.560,0.903474
12.520,244.999,0.946346
12.530,246.063,0.925408
12.540,247.527,0.935018
12.550,248.780,0.885270
12.560,251.918,0.901125
12.570,254.629,0.924605
12.580,256.944,0.950615
12.590,258.544,0.932861
12.600,260.342,0.929512
12.610,262.107,0.921996
12.620,265.023,0.901385
12.630,268.277,0.918533
12.640,269.788,0.913715
12.650,272.627,0.941970
12.660,275.107,0.898871
12.670,277.268,0.808106
12.680,277.856,0.679377
12.690,283.498,0.701748
12.700,286.743,0.837086
12.710,287.795,0.862435
12.720,287.420,0.902091
12.730,288.544,0.838140
12.740,293.182,0.793268
12.750,296.819,0.869894
12.760,300.413,0.888252
12.770,301.427,0.918184
12.780,302.372,0.910047
12.790,304.301,0.924526
12.800,304.099,0.948487
12.810,304.214,0.956057
12.820,303.644,0.943794
12.830,303.284,0.925836
12.840,302.883,0.925156
12.850,303.109,0.912193
12.860,303.826,0.932482
12.870,304.609,0.935769
12.880,305.689,0.923104
12.890,306.583,0.912861
12.900,308.718,0.949598
12.910,310.460,0.932145
12.920,312.178,0.961924
12.930,314.656,0.937708
12.940,317.908,0.917923
12.950,320.622,0.921146
12.960,323.160,0.951370
12.970,323.396,0.947317
12.980,322.757,0.951960
12.990,322.675,0.942564
13.000,322.073,0.921939
13.010,319.797,0.912760
13.020,315.649,0.911402
13.030,311.958,0.943892
13.040,307.330,0.917086
13.050,303.282,0.912362
13.060,301.695,0.956415
13.070,302.446,0.952770
13.080,303.454,0.946445
13.090,303.677,0.947395
13.100,304.363,0.943045
13.110,306.198,0.911882
13.120,309.775,0.905400
13.130,312.745,0.946338
13.140,315.312,0.948172
13.150,317.394,0.921688
13.160,319.172,0.952001
13.170,319.546,0.950674
13.180,319.584,0.946746
13.190,319.093,0.948728
13.200,317.806,0.930029
13.210,317.190,0.921299
13.220,316.577,0.938930
13.230,316.864,0.931012
13.240,316.751,0.939527
13.250,316.955,0.936901
13.260,317.060,0.933163
13.270,317.971,0.936166
13.280,318.558,0.954515
13.290,319.676,0.955335
13.300,320.456,0.947727
13.310,320.308,0.945069
13.320,320.104,0.947709
13.330,317.644,0.921451
13.340,315.224,0.921208
13.350,310.847,0.749172
13.360,304.774,0.649155
13.370,300.752,0.533665
13.380,269.285,0.515788
13.390,268.092,0.463492
13.400,272.204,0.716753
13.410,276.426,0.848005
13.420,279.486,0.916432
13.430,279.640,0.925180
13.440,279.711,0.910596
13.450,280.720,0.930721
13.460,282.411,0.910936
13.470,284.618,0.955618
13.480,285.967,0.932769
13.490,287.559,0.961358
13.500,289.243,0.926065
13.510,290.806,0.945653
13.520,291.375,0.951072
13.530,290.376,0.940390
13.540,289.385,0.913593
13.550,289.658,0.915584
13.560,291.586,0.936951
13.570,293.427,0.907777
13.580,293.239,0.789926
13.590,290.690,0.622388
13.600,282.969,0.524913
13.610,281.232,0.577478
13.620,282.378,0.625735
13.630,284.246,0.658938
13.640,287.287,0.814893
13.650,287.895,0.883700
13.660,289.395,0.866621
13.670,290.481,0.912292
13.680,290.920,0.921938
13.690,292.325,0.817521
13.700,293.164,0.650369
13.710,586.547,0.402863
13.720,290.925,0.217361
13.730,291.087,0.147713
13.740,624.395,0.095827
13.750,659.043,0.077914
13.760,645.094,0.078707
13.770,644.755,0.083426
13.780,322.643,0.314056
13.790,323.885,0.796839
13.800,323.260,0.868167
13.810,322.227,0.528254
13.820,321.769,0.343734
13.830,322.034,0.310023
13.840,322.514,0.339498
13.850,320.108,0.364439
13.860,319.969,0.399586
13.870,321.896,0.360633
13.880,321.351,0.328441
13.890,316.142,0.293410
13.900,315.679,0.529124
13.910,315.539,0.612314
13.920,313.329,0.627962
13.930,310.907,0.705227
13.940,309.241,0.875897
13.950,308.230,0.922369
13.960,307.843,0.924239
13.970,307.801,0.917649
13.980,307.901,0.925380
13.990,309.170,0.937109
14.000,310.832,0.902135
14.010,312.110,0.943473
14.020,312.522,0.948141
14.030,312.853,0.943773
14.040,312.472,0.948053
14.050,311.613,0.934661
14.060,311.291,0.929987
14.070,311.103,0.948298
14.080,311.387,0.960853
14.090,311.357,0.955205
14.100,311.187,0.945320
14.110,311.103,0.958283
14.120,311.175,0.962633
14.130,311.703,0.964711
14.140,312.441,0.966527
14.150,313.339,0.955380
14.160,314.406,0.914855
14.170,315.210,0.908589
14.180,317.995,0.843176
14.190,320.355,0.851047
14.200,323.206,0.834954
14.210,322.956,0.799072
14.220,320.486,0.738862
14.230,316.074,0.849760
14.240,314.110,0.896143
14.250,313.180,0.935594
14.260,312.280,0.941236
14.270,311.427,0.889982
14.280,309.458,0.580408
14.290,300.674,0.304128
14.300,289.271,0.320316
14.310,281.316,0.342434
14.320,275.683,0.371145
14.330,302.217,0.179534
14.340,316.864,0.535259
14.350,318.229,0.627435
14.360,316.089,0.707447
14.370,317.640,0.752070
14.380,317.245,0.724190
14.390,313.998,0.433814
14.400,314.431,0.105143
14.410,323.953,0.078727
14.420,642.853,0.068595
14.430,597.135,0.063254
14.440,388.072,0.120998
14.450,386.554,0.301972
14.460,382.959,0.721442
14.470,378.331,0.881024
14.480,373.408,0.876508
14.490,367.471,0.905068
14.500,360.835,0.833732
14.510,355.871,0.896090
14.520,352.924,0.933729
14.530,351.578,0.947308
14.540,352.564,0.921476
14.550,354.361,0.946171
14.560,356.284,0.937384
14.570,357.778,0.963488
14.580,360.224,0.923782
14.590,365.647,0.910798
14.600,371.913,0.915199
14.610,376.944,0.927268
14.620,380.948,0.949690
14.630,385.222,0.944024
14.640,387.854,0.942927
14.650,391.532,0.919105
14.660,396.349,0.946951
14.670,399.705,0.954906
14.680,401.409,0.953508
14.690,402.461,0.963354
14.700,401.758,0.958995
14.710,400.922,0.942656
14.720,400.468,0.932240
14.730,399.412,0.944112
14.740,396.832,0.946545
14.750,393.465,0.932795
14.760,389.862,0.781228
14.770,383.582,0.607527
14.780,381.071,0.563876
14.790,377.475,0.493733
14.800,371.741,0.492782
14.810,374.114,0.422199
14.820,387.067,0.584025
14.830,387.408,0.740399
14.840,386.241,0.633713
14.850,356.586,0.502731
14.860,358.484,0.719913
14.870,360.531,0.748921
14.880,359.366,0.791549
14.890,359.081,0.857169
14.900,358.636,0.883048
14.910,356.071,0.853248
14.920,353.579,0.871986
14.930,351.900,0.786940
14.940,349.259,0.683084
14.950,348.280,0.558810
14.960,334.266,0.413040
14.970,332.477,0.565937
14.980,333.269,0.409126
14.990,342.400,0.317019
15.000,393.616,0.265456
15.010,393.963,0.450908
15.020,392.913,0.598160
15.030,393.482,0.529881
15.040,391.205,0.367002
15.050,385.731,0.395883
15.060,381.757,0.450192
15.070,381.365,0.471289
15.080,384.893,0.343167
15.090,386.963,0.342887
15.100,383.866,0.281818
15.110,323.109,0.472313
15.120,311.547,0.511348
15.130,306.819,0.689512
15.140,305.397,0.859066
15.150,304.873,0.929294
15.160,304.631,0.960510
15.170,305.030,0.968050
15.180,306.333,0.955759
15.190,307.722,0.957130
15.200,308.796,0.967388
15.210,309.604,0.964342
15.220,310.301,0.950631
15.230,310.717,0.960213
15.240,311.340,0.968752
15.250,312.840,0.965120
15.260,316.079,0.934992
15.270,321.230,0.846471
15.280,325.769,0.930475
15.290,327.630,0.956863
15.300,328.680,0.946553
15.310,329.534,0.963066
15.320,331.080,0.971211
15.330,333.372,0.950422
15.340,335.896,0.931022
15.350,338.354,0.894004
15.360,341.240,0.857094
15.370,343.656,0.855456
15.380,344.573,0.827239
15.390,343.521,0.766721
15.400,339.727,0.850582
15.410,339.548,0.918938
15.420,341.065,0.865751
15.430,344.148,0.844046
15.440,345.101,0.913991
15.450,345.448,0.930551
15.460,344.532,0.889797
15.470,343.702,0.868372
15.480,342.814,0.913040
15.490,343.144,0.884804
15.500,346.394,0.900167
15.510,350.147,0.901515
15.520,353.233,0.935138
15.530,355.238,0.937836
15.540,356.133,0.925761
15.550,355.777,0.932029
15.560,354.922,0.956156
15.570,353.340,0.942325
15.580,351.775,0.934660
15.590,349.881,0.937929
15.600,348.119,0.912780
15.610,346.589,0.928673
15.620,343.650,0.876275
15.630,342.008,0.889688
15.640,341.327,0.878712
15.650,343.407,0.864861
15.660,347.219,0.926993
15.670,349.505,0.949437
15.680,352.279,0.934035
15.690,354.105,0.955242
15.700,355.784,0.935848
15.710,356.228,0.927673
15.720,356.156,0.931922
15.730,355.117,0.943755
15.740,353.332,0.947079
15.750,351.499,0.932539
15.760,349.973,0.946971
15.770,348.800,0.927137
15.780,347.299,0.930460
15.790,346.711,0.932037
15.800,346.309,0.933625
15.810,346.802,0.947884
15.820,346.980,0.943121
15.830,347.595,0.941306
15.840,347.791,0.934037
15.850,348.422,0.941976
15.860,348.961,0.953823
15.870,349.495,0.957110
15.880,349.333,0.951483
15.890,348.468,0.912457
15.900,346.724,0.918994
15.910,342.791,0.886810
15.920,338.897,0.869333
15.930,334.567,0.824729
15.940,330.989,0.787461
15.950,328.119,0.754429
15.960,327.603,0.756057
15.970,330.242,0.846843
15.980,335.492,0.849067
15.990,338.360,0.846796
16.000,339.371,0.859592
16.010,340.366,0.784347
16.020,341.213,0.686016
16.030,344.680,0.696421
16.040,346.310,0.640920
16.050,348.231,0.337901
16.060,321.580,0.235482
16.070,287.590,0.591738
16.080,289.446,0.757418
16.090,290.485,0.883051
16.100,292.173,0.911309
16.110,295.475,0.919214
16.120,298.780,0.949585
16.130,300.452,0.943656
16.140,300.911,0.962282
16.150,301.316,0.967895
16.160,302.270,0.967606
16.170,302.885,0.956681
16.180,303.556,0.958433
16.190,304.188,0.970526
16.200,305.044,0.967537
16.210,306.301,0.961027
16.220,307.695,0.965903
16.230,309.830,0.959943
16.240,309.891,0.966711
16.250,308.311,0.975608
16.260,307.871,0.974983
16.270,308.506,0.976001
16.280,309.621,0.965570
16.290,310.896,0.938770
16.300,311.412,0.952984
16.310,311.708,0.951967
16.320,311.503,0.951356
16.330,310.145,0.946674
16.340,308.469,0.923779
16.350,305.967,0.852848
16.360,306.062,0.818797
16.370,309.229,0.842255
16.380,308.685,0.907317
16.390,308.231,0.884274
16.400,308.009,0.780478
16.410,307.543,0.706373
16.420,304.416,0.628638
16.430,306.756,0.682512
16.440,308.290,0.768319
16.450,309.815,0.866924
16.460,310.975,0.922825
16.470,311.867,0.955689
16.480,313.296,0.953687
16.490,314.798,0.947194
16.500,316.407,0.938245
16.510,317.999,0.930150
16.520,318.530,0.936664
16.530,319.103,0.935080
16.540,319.822,0.916876
16.550,321.957,0.881474
16.560,324.830,0.880125
16.570,327.960,0.931967
16.580,328.986,0.938062
16.590,329.643,0.901261
16.600,337.038,0.689149
16.610,346.319,0.894936
16.620,352.294,0.896306
16.630,355.242,0.936194
16.640,355.202,0.948913
16.650,355.433,0.948529
16.660,353.079,0.938418
16.670,351.030,0.858680
16.680,352.161,0.513726
16.690,321.103,0.500339
16.700,319.756,0.605389
16.710,319.222,0.715404
16.720,316.482,0.872078
16.730,318.180,0.628920
16.740,320.741,0.247271
16.750,316.474,0.164821
16.760,645.218,0.092314
16.770,643.659,0.106278
16.780,644.274,0.158980
16.790,651.015,0.182543
16.800,651.086,0.107873
16.810,658.014,0.118759
16.820,653.991,0.206982
16.830,322.655,0.091869
16.840,326.160,0.096293
16.850,324.249,0.096497
16.860,324.816,0.083329
16.870,327.671,0.112764
16.880,650.807,0.140213
16.890,651.385,0.148530
16.900,322.652,0.201549
16.910,320.466,0.416697
16.920,319.656,0.405215
16.930,324.627,0.329612
16.940,324.325,0.236298
16.950,323.099,0.128366
16.960,326.700,0.122189
16.970,328.337,0.238493
16.980,332.050,0.268030
16.990,333.025,0.283417
17.000,330.301,0.236827
17.010,650.298,0.174994
17.020,649.886,0.155828
17.030,319.233,0.216351
17.040,323.631,0.269378
17.050,332.050,0.252932
17.060,327.550,0.193334
17.070,323.203,0.132780
17.080,321.920,0.164636
17.090,322.097,0.081000
17.100,324.723,0.103177
17.110,396.897,0.148990
17.120,393.885,0.732677
17.130,390.300,0.803375
17.140,386.655,0.829544
17.150,383.817,0.926717
17.160,382.259,0.933310
17.170,381.621,0.956077
17.180,382.112,0.944007
17.190,382.989,0.949904
17.200,383.394,0.957883
17.210,383.704,0.958444
17.220,383.580,0.954109
17.230,383.057,0.944166
17.240,382.407,0.937445
17.250,382.451,0.938875
17.260,383.177,0.954787
17.270,384.530,0.960289
17.280,386.559,0.926672
17.290,388.917,0.960094
17.300,391.032,0.940365
17.310,391.519,0.945315
17.320,391.288,0.940274
17.330,390.716,0.952534
17.340,390.278,0.954684
17.350,388.760,0.953079
17.360,385.860,0.931375
17.370,383.354,0.947035
17.380,381.642,0.948370
17.390,379.801,0.959208
17.400,378.514,0.936736
17.410,377.008,0.919779
17.420,372.720,0.864455
17.430,366.818,0.813076
17.440,359.608,0.840127
17.450,351.669,0.805300
17.460,344.815,0.787593
17.470,339.049,0.676527
17.480,332.849,0.774835
17.490,329.367,0.808628
17.500,329.706,0.842055
17.510,330.345,0.863501
17.520,330.961,0.877158
17.530,334.474,0.788739
17.540,337.730,0.805059
17.550,341.948,0.804228
17.560,348.185,0.810473
17.570,350.927,0.837630
17.580,349.159,0.665792
17.590,348.809,0.763105
17.600,348.565,0.727598
17.610,346.150,0.703892
17.620,344.133,0.792971
17.630,344.352,0.756491
17.640,342.320,0.787333
17.650,341.758,0.840000
17.660,341.800,0.873523
17.670,341.228,0.839765
17.680,339.845,0.825397
17.690,338.965,0.759358
17.700,333.681,0.663253
17.710,329.547,0.765071
17.720,326.496,0.793137
17.730,320.831,0.590623
17.740,317.375,0.499850
17.750,301.484,0.369587
17.760,283.345,0.689938
17.770,281.723,0.872186
17.780,286.872,0.826826
17.790,293.189,0.867225
17.800,296.683,0.922614
17.810,299.070,0.950218
17.820,301.088,0.958501
17.830,302.390,0.965787
17.840,303.122,0.940861
17.850,304.710,0.941835
17.860,308.926,0.882015
17.870,313.568,0.887841
17.880,316.270,0.901500
17.890,315.840,0.911315
17.900,314.532,0.935435
17.910,312.914,0.958427
17.920,309.820,0.898052
17.930,306.058,0.907937
17.940,305.508,0.957696
17.950,307.067,0.926309
17.960,309.836,0.946479
17.970,311.093,0.938197
17.980,311.625,0.951608
17.990,312.446,0.950343
18.000,313.694,0.934853
18.010,315.101,0.899181
18.020,318.009,0.880231
18.030,318.873,0.932484
18.040,318.630,0.951873
18.050,317.713,0.939361
18.060,317.068,0.944767
18.070,315.976,0.964488
18.080,315.011,0.963644
18.090,313.790,0.954387
18.100,313.024,0.967241
18.110,312.242,0.968160
18.120,311.888,0.961077
18.130,311.687,0.958332
18.140,311.498,0.951632
18.150,312.099,0.953157
18.160,313.245,0.948089
18.170,315.438,0.947909
18.180,318.334,0.939501
18.190,319.380,0.953901
18.200,319.902,0.951618
18.210,319.079,0.948866
18.220,318.538,0.939746
18.230,316.806,0.936212
18.240,315.445,0.951271
18.250,313.702,0.938689
18.260,310.971,0.893474
18.270,306.852,0.893237
18.280,305.403,0.945476
18.290,306.319,0.956598
18.300,306.182,0.972451
18.310,305.546,0.973456
18.320,307.045,0.945942
18.330,310.542,0.914371
18.340,312.473,0.958117
18.350,313.835,0.934691
18.360,314.801,0.941799
18.370,316.297,0.922641
18.380,317.676,0.849328
18.390,318.134,0.890576
18.400,317.633,0.880415
18.410,316.862,0.918171
18.420,314.443,0.928769
18.430,312.040,0.954239
18.440,310.235,0.934631
18.450,309.671,0.957553
18.460,310.507,0.933964
18.470,311.542,0.964702
18.480,312.816,0.965093
18.490,313.788,0.949612
18.500,314.854,0.952286
18.510,315.987,0.954958
18.520,317.038,0.938516
18.530,317.003,0.941313
18.540,316.562,0.952564
18.550,315.200,0.963525
18.560,314.219,0.943886
18.570,312.810,0.971247
18.580,311.749,0.967874
18.590,311.041,0.957788
18.600,311.391,0.960177
18.610,312.079,0.966020
18.620,313.016,0.963235
18.630,313.679,0.954740
18.640,314.161,0.923408
18.650,314.057,0.887058
18.660,313.288,0.788413
18.670,311.222,0.627930
18.680,310.881,0.567786
18.690,312.613,0.566027
18.700,313.570,0.833737
18.710,313.967,0.857570
18.720,313.989,0.898793
18.730,315.059,0.906219
18.740,315.221,0.878948
18.750,315.249,0.901117
18.760,315.445,0.945907
18.770,315.448,0.967522
18.780,315.077,0.967639
18.790,314.378,0.954044
18.800,313.791,0.954255
18.810,313.019,0.966003
18.820,311.865,0.965060
18.830,310.555,0.939095
18.840,310.536,0.947954
18.850,312.023,0.972554
18.860,313.164,0.965855
18.870,314.086,0.943009
18.880,314.986,0.961845
18.890,315.264,0.966469
18.900,315.317,0.966976
18.910,315.223,0.967222
18.920,315.107,0.964045
18.930,315.396,0.965345
18.940,316.089,0.962485
18.950,316.261,0.962920
18.960,315.999,0.962891
18.970,316.343,0.956220
18.980,318.246,0.941541
18.990,321.234,0.917055
19.000,324.299,0.919193
19.010,323.032,0.864527
19.020,317.916,0.800094
19.030,315.465,0.732352
19.040,317.909,0.726466
19.050,318.247,0.774131
19.060,316.917,0.907225
19.070,315.897,0.920371
19.080,315.824,0.832711
19.090,323.277,0.495801
19.100,348.276,0.315196
19.110,349.024,0.559564
19.120,352.399,0.679457
19.130,354.527,0.812932
19.140,357.607,0.871560
19.150,364.619,0.866602
19.160,369.572,0.910133
19.170,372.807,0.940405
19.180,373.259,0.937429
19.190,372.798,0.954263
19.200,372.458,0.958849
19.210,372.225,0.961720
19.220,371.488,0.959386
19.230,370.426,0.952384
19.240,370.254,0.950087
19.250,370.159,0.952817
19.260,369.509,0.937932
19.270,370.432,0.953288
19.280,373.302,0.929313
19.290,376.749,0.950047
19.300,380.230,0.965025
19.310,385.303,0.945516
19.320,389.803,0.930882
19.330,397.274,0.892426
19.340,406.212,0.923628
19.350,410.037,0.916624
